PRISM Time Series Data
Locations: 11
"Climate variables: tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2025-03-01 - 2025-09-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-May-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
CLU,-118.8779,34.2278,797,2025-07-01,54.1,66.1,78.2
CLU,-118.8779,34.2278,797,2025-07-02,54.8,65.4,76.0
CLU,-118.8779,34.2278,797,2025-07-03,56.3,65.1,73.9
CLU,-118.8779,34.2278,797,2025-07-04,56.8,66.4,76.1
CLU,-118.8779,34.2278,797,2025-07-05,57.7,67.0,76.2
CLU,-118.8779,34.2278,797,2025-07-06,54.2,66.3,78.5
CLU,-118.8779,34.2278,797,2025-07-07,53.2,66.1,78.9
CLU,-118.8779,34.2278,797,2025-07-08,53.9,65.0,76.1
CLU,-118.8779,34.2278,797,2025-07-09,54.3,67.1,79.9
CLU,-118.8779,34.2278,797,2025-07-10,57.4,70.0,82.6
CLU,-118.8779,34.2278,797,2025-07-11,56.6,70.7,84.7
CLU,-118.8779,34.2278,797,2025-07-12,55.6,66.2,76.7
CLU,-118.8779,34.2278,797,2025-07-13,59.3,67.9,76.5
CLU,-118.8779,34.2278,797,2025-07-14,57.7,66.2,74.8
CLU,-118.8779,34.2278,797,2025-07-15,58.1,66.8,75.4
CLU,-118.8779,34.2278,797,2025-07-16,59.5,67.3,75.2
CLU,-118.8779,34.2278,797,2025-07-17,58.5,67.0,75.5
CLU,-118.8779,34.2278,797,2025-07-18,58.2,68.3,78.3
CLU,-118.8779,34.2278,797,2025-07-19,58.0,68.0,78.0
CLU,-118.8779,34.2278,797,2025-07-20,57.5,67.0,76.5
CLU,-118.8779,34.2278,797,2025-07-21,59.3,67.6,76.0
CLU,-118.8779,34.2278,797,2025-07-22,58.9,65.8,72.8
CLU,-118.8779,34.2278,797,2025-07-23,55.3,64.7,74.1
CLU,-118.8779,34.2278,797,2025-07-24,53.7,64.2,74.7
CLU,-118.8779,34.2278,797,2025-07-25,53.1,64.6,76.0
CLU,-118.8779,34.2278,797,2025-07-26,54.6,64.2,73.8
CLU,-118.8779,34.2278,797,2025-07-27,54.6,64.4,74.1
CLU,-118.8779,34.2278,797,2025-07-28,53.8,64.4,75.0
CLU,-118.8779,34.2278,797,2025-07-29,54.0,64.5,75.0
CLU,-118.8779,34.2278,797,2025-07-30,56.9,68.2,79.5
CLU,-118.8779,34.2278,797,2025-07-31,58.5,68.4,78.4
CLU,-118.8779,34.2278,797,2025-08-01,57.1,68.6,80.2
CLU,-118.8779,34.2278,797,2025-08-02,53.9,65.4,76.9
CLU,-118.8779,34.2278,797,2025-08-03,52.8,65.3,77.7
CLU,-118.8779,34.2278,797,2025-08-04,55.8,67.0,78.2
CLU,-118.8779,34.2278,797,2025-08-05,57.5,68.5,79.6
CLU,-118.8779,34.2278,797,2025-08-06,60.5,71.1,81.7
CLU,-118.8779,34.2278,797,2025-08-07,60.1,72.7,85.2
CLU,-118.8779,34.2278,797,2025-08-08,61.4,75.7,90.0
CLU,-118.8779,34.2278,797,2025-08-09,56.6,70.0,83.3
CLU,-118.8779,34.2278,797,2025-08-10,56.0,67.8,79.7
CLU,-118.8779,34.2278,797,2025-08-11,57.2,68.8,80.4
CLU,-118.8779,34.2278,797,2025-08-12,59.5,70.5,81.5
CLU,-118.8779,34.2278,797,2025-08-13,58.0,68.5,79.0
CLU,-118.8779,34.2278,797,2025-08-14,57.3,66.7,76.0
CLU,-118.8779,34.2278,797,2025-08-15,58.0,66.6,75.2
CLU,-118.8779,34.2278,797,2025-08-16,59.5,67.1,74.7
CLU,-118.8779,34.2278,797,2025-08-17,60.3,67.2,74.1
CLU,-118.8779,34.2278,797,2025-08-18,59.9,69.0,78.1
CLU,-118.8779,34.2278,797,2025-08-19,60.1,70.2,80.4
CLU,-118.8779,34.2278,797,2025-08-20,59.1,70.7,82.2
CLU,-118.8779,34.2278,797,2025-08-21,61.2,74.8,88.4
CLU,-118.8779,34.2278,797,2025-08-22,67.2,79.8,92.3
CLU,-118.8779,34.2278,797,2025-08-23,66.4,79.4,92.4
CLU,-118.8779,34.2278,797,2025-08-24,65.6,81.2,96.8
CLU,-118.8779,34.2278,797,2025-08-25,63.5,75.1,86.7
CLU,-118.8779,34.2278,797,2025-08-26,62.4,73.0,83.6
CLU,-118.8779,34.2278,797,2025-08-27,57.8,69.2,80.7
CLU,-118.8779,34.2278,797,2025-08-28,56.5,71.1,85.6
CLU,-118.8779,34.2278,797,2025-08-29,61.9,73.1,84.4
CLU,-118.8779,34.2278,797,2025-08-30,62.7,75.3,87.9
CLU,-118.8779,34.2278,797,2025-08-31,64.0,76.5,88.9
CLU,-118.8779,34.2278,797,2025-09-01,65.2,77.1,89.0

Pepperdine,-118.7072,34.0402,502,2025-03-01,49.9,58.3,66.7
Pepperdine,-118.7072,34.0402,502,2025-03-02,51.2,54.2,57.3
Pepperdine,-118.7072,34.0402,502,2025-03-03,47.1,52.6,58.1
Pepperdine,-118.7072,34.0402,502,2025-03-04,44.3,52.4,60.6
Pepperdine,-118.7072,34.0402,502,2025-03-05,46.4,53.0,59.6
Pepperdine,-118.7072,34.0402,502,2025-03-06,46.3,49.3,52.4
Pepperdine,-118.7072,34.0402,502,2025-03-07,41.7,46.9,52.0
Pepperdine,-118.7072,34.0402,502,2025-03-08,42.9,52.2,61.6
Pepperdine,-118.7072,34.0402,502,2025-03-09,43.2,51.9,60.6
Pepperdine,-118.7072,34.0402,502,2025-03-10,46.8,56.8,66.9
Pepperdine,-118.7072,34.0402,502,2025-03-11,45.6,54.1,62.6
Pepperdine,-118.7072,34.0402,502,2025-03-12,47.3,52.1,56.9
Pepperdine,-118.7072,34.0402,502,2025-03-13,46.8,51.0,55.1
Pepperdine,-118.7072,34.0402,502,2025-03-14,44.3,48.8,53.4
Pepperdine,-118.7072,34.0402,502,2025-03-15,43.5,46.2,48.9
Pepperdine,-118.7072,34.0402,502,2025-03-16,43.7,52.0,60.2
Pepperdine,-118.7072,34.0402,502,2025-03-17,45.6,53.3,61.0
Pepperdine,-118.7072,34.0402,502,2025-03-18,46.9,52.7,58.4
Pepperdine,-118.7072,34.0402,502,2025-03-19,44.8,54.2,63.7
Pepperdine,-118.7072,34.0402,502,2025-03-20,49.4,59.6,69.7
Pepperdine,-118.7072,34.0402,502,2025-03-21,49.9,57.8,65.6
Pepperdine,-118.7072,34.0402,502,2025-03-22,50.9,59.8,68.8
Pepperdine,-118.7072,34.0402,502,2025-03-23,51.2,58.1,65.0
Pepperdine,-118.7072,34.0402,502,2025-03-24,50.4,58.0,65.7
Pepperdine,-118.7072,34.0402,502,2025-03-25,53.4,64.7,76.0
Pepperdine,-118.7072,34.0402,502,2025-03-26,50.9,59.3,67.8
Pepperdine,-118.7072,34.0402,502,2025-03-27,52.4,55.2,57.9
Pepperdine,-118.7072,34.0402,502,2025-03-28,52.1,55.8,59.4
Pepperdine,-118.7072,34.0402,502,2025-03-29,50.3,56.4,62.6
Pepperdine,-118.7072,34.0402,502,2025-03-30,48.9,54.3,59.7
Pepperdine,-118.7072,34.0402,502,2025-03-31,50.0,53.5,56.9
Pepperdine,-118.7072,34.0402,502,2025-04-01,51.6,55.4,59.1
Pepperdine,-118.7072,34.0402,502,2025-04-02,48.6,54.8,60.9
Pepperdine,-118.7072,34.0402,502,2025-04-03,46.4,53.1,59.9
Pepperdine,-118.7072,34.0402,502,2025-04-04,46.2,52.0,57.7
Pepperdine,-118.7072,34.0402,502,2025-04-05,47.0,57.3,67.6
Pepperdine,-118.7072,34.0402,502,2025-04-06,53.0,65.2,77.4
Pepperdine,-118.7072,34.0402,502,2025-04-07,51.4,62.0,72.5
Pepperdine,-118.7072,34.0402,502,2025-04-08,51.0,58.2,65.3
Pepperdine,-118.7072,34.0402,502,2025-04-09,52.5,59.0,65.5
Pepperdine,-118.7072,34.0402,502,2025-04-10,55.2,62.9,70.7
Pepperdine,-118.7072,34.0402,502,2025-04-11,55.8,63.6,71.5
Pepperdine,-118.7072,34.0402,502,2025-04-12,54.2,62.7,71.2
Pepperdine,-118.7072,34.0402,502,2025-04-13,52.8,57.4,62.1
Pepperdine,-118.7072,34.0402,502,2025-04-14,51.1,55.9,60.7
Pepperdine,-118.7072,34.0402,502,2025-04-15,49.6,54.3,59.0
Pepperdine,-118.7072,34.0402,502,2025-04-16,51.3,54.7,58.1
Pepperdine,-118.7072,34.0402,502,2025-04-17,52.3,56.2,60.1
Pepperdine,-118.7072,34.0402,502,2025-04-18,51.0,54.5,57.9
Pepperdine,-118.7072,34.0402,502,2025-04-19,50.6,54.5,58.4
Pepperdine,-118.7072,34.0402,502,2025-04-20,49.8,58.8,67.8
Pepperdine,-118.7072,34.0402,502,2025-04-21,49.7,57.5,65.3
Pepperdine,-118.7072,34.0402,502,2025-04-22,50.8,55.6,60.3
Pepperdine,-118.7072,34.0402,502,2025-04-23,52.2,55.6,58.9
Pepperdine,-118.7072,34.0402,502,2025-04-24,53.1,55.8,58.5
Pepperdine,-118.7072,34.0402,502,2025-04-25,53.3,56.9,60.5
Pepperdine,-118.7072,34.0402,502,2025-04-26,49.1,54.2,59.4
Pepperdine,-118.7072,34.0402,502,2025-04-27,47.4,52.3,57.2
Pepperdine,-118.7072,34.0402,502,2025-04-28,48.3,53.6,58.9
Pepperdine,-118.7072,34.0402,502,2025-04-29,49.0,54.9,60.8
Pepperdine,-118.7072,34.0402,502,2025-04-30,50.5,56.3,62.1
Pepperdine,-118.7072,34.0402,502,2025-05-01,54.6,57.0,59.4
Pepperdine,-118.7072,34.0402,502,2025-05-02,54.0,57.3,60.7
Pepperdine,-118.7072,34.0402,502,2025-05-03,54.3,57.5,60.7
Pepperdine,-118.7072,34.0402,502,2025-05-04,54.8,57.2,59.6
Pepperdine,-118.7072,34.0402,502,2025-05-05,54.1,57.3,60.6
Pepperdine,-118.7072,34.0402,502,2025-05-06,54.0,57.4,60.8
Pepperdine,-118.7072,34.0402,502,2025-05-07,55.5,57.6,59.6
Pepperdine,-118.7072,34.0402,502,2025-05-08,53.6,59.9,66.3
Pepperdine,-118.7072,34.0402,502,2025-05-09,54.1,62.0,69.9
Pepperdine,-118.7072,34.0402,502,2025-05-10,56.0,68.7,81.4
Pepperdine,-118.7072,34.0402,502,2025-05-11,60.4,73.8,87.2
Pepperdine,-118.7072,34.0402,502,2025-05-12,57.3,66.5,75.7
Pepperdine,-118.7072,34.0402,502,2025-05-13,51.8,58.7,65.5
Pepperdine,-118.7072,34.0402,502,2025-05-14,51.4,58.0,64.5
Pepperdine,-118.7072,34.0402,502,2025-05-15,52.5,59.5,66.4
Pepperdine,-118.7072,34.0402,502,2025-05-16,52.6,58.9,65.2
Pepperdine,-118.7072,34.0402,502,2025-05-17,55.5,58.7,61.9
Pepperdine,-118.7072,34.0402,502,2025-05-18,53.9,57.4,60.9
Pepperdine,-118.7072,34.0402,502,2025-05-19,54.2,59.6,65.0
Pepperdine,-118.7072,34.0402,502,2025-05-20,54.6,62.4,70.2
Pepperdine,-118.7072,34.0402,502,2025-05-21,57.7,67.3,76.9
Pepperdine,-118.7072,34.0402,502,2025-05-22,57.0,64.9,72.8
Pepperdine,-118.7072,34.0402,502,2025-05-23,56.5,61.9,67.4
Pepperdine,-118.7072,34.0402,502,2025-05-24,56.0,61.2,66.4
Pepperdine,-118.7072,34.0402,502,2025-05-25,56.3,60.6,64.9
Pepperdine,-118.7072,34.0402,502,2025-05-26,55.8,60.1,64.5
Pepperdine,-118.7072,34.0402,502,2025-05-27,55.8,59.7,63.6
Pepperdine,-118.7072,34.0402,502,2025-05-28,56.8,61.9,67.0
Pepperdine,-118.7072,34.0402,502,2025-05-29,57.3,59.4,61.6
Pepperdine,-118.7072,34.0402,502,2025-05-30,57.8,64.6,71.5
Pepperdine,-118.7072,34.0402,502,2025-05-31,58.8,70.7,82.7
Pepperdine,-118.7072,34.0402,502,2025-06-01,58.1,65.4,72.6
Pepperdine,-118.7072,34.0402,502,2025-06-02,58.4,67.9,77.4
Pepperdine,-118.7072,34.0402,502,2025-06-03,57.4,61.6,65.8
Pepperdine,-118.7072,34.0402,502,2025-06-04,57.7,60.9,64.0
Pepperdine,-118.7072,34.0402,502,2025-06-05,57.5,60.0,62.5
Pepperdine,-118.7072,34.0402,502,2025-06-06,56.6,60.7,64.8
Pepperdine,-118.7072,34.0402,502,2025-06-07,56.0,60.4,64.8
Pepperdine,-118.7072,34.0402,502,2025-06-08,55.4,60.6,65.7
Pepperdine,-118.7072,34.0402,502,2025-06-09,56.1,60.8,65.5
Pepperdine,-118.7072,34.0402,502,2025-06-10,57.1,61.4,65.6
Pepperdine,-118.7072,34.0402,502,2025-06-11,56.7,62.5,68.4
Pepperdine,-118.7072,34.0402,502,2025-06-12,56.9,61.5,66.0
Pepperdine,-118.7072,34.0402,502,2025-06-13,58.7,62.0,65.4
Pepperdine,-118.7072,34.0402,502,2025-06-14,57.7,62.3,66.9
Pepperdine,-118.7072,34.0402,502,2025-06-15,57.8,64.1,70.5
Pepperdine,-118.7072,34.0402,502,2025-06-16,58.6,66.9,75.3
Pepperdine,-118.7072,34.0402,502,2025-06-17,59.0,66.7,74.3
Pepperdine,-118.7072,34.0402,502,2025-06-18,59.6,67.2,74.7
Pepperdine,-118.7072,34.0402,502,2025-06-19,59.7,67.6,75.5
Pepperdine,-118.7072,34.0402,502,2025-06-20,58.1,63.4,68.7
Pepperdine,-118.7072,34.0402,502,2025-06-21,59.1,63.5,68.0
Pepperdine,-118.7072,34.0402,502,2025-06-22,56.7,61.9,67.1
Pepperdine,-118.7072,34.0402,502,2025-06-23,55.6,62.6,69.6
Pepperdine,-118.7072,34.0402,502,2025-06-24,57.7,62.2,66.8
Pepperdine,-118.7072,34.0402,502,2025-06-25,57.6,61.2,64.7
Pepperdine,-118.7072,34.0402,502,2025-06-26,58.4,63.8,69.2
Pepperdine,-118.7072,34.0402,502,2025-06-27,58.9,63.8,68.8
Pepperdine,-118.7072,34.0402,502,2025-06-28,57.9,64.0,70.2
Pepperdine,-118.7072,34.0402,502,2025-06-29,57.1,65.8,74.6
Pepperdine,-118.7072,34.0402,502,2025-06-30,57.6,65.2,72.9
Pepperdine,-118.7072,34.0402,502,2025-07-01,57.6,64.1,70.7
Pepperdine,-118.7072,34.0402,502,2025-07-02,57.0,63.0,69.1
Pepperdine,-118.7072,34.0402,502,2025-07-03,57.9,62.1,66.2
Pepperdine,-118.7072,34.0402,502,2025-07-04,60.3,64.4,68.4
Pepperdine,-118.7072,34.0402,502,2025-07-05,58.6,66.0,73.3
Pepperdine,-118.7072,34.0402,502,2025-07-06,58.5,66.0,73.5
Pepperdine,-118.7072,34.0402,502,2025-07-07,57.7,64.0,70.3
Pepperdine,-118.7072,34.0402,502,2025-07-08,56.6,63.5,70.3
Pepperdine,-118.7072,34.0402,502,2025-07-09,58.1,67.5,76.8
Pepperdine,-118.7072,34.0402,502,2025-07-10,60.6,68.2,75.8
Pepperdine,-118.7072,34.0402,502,2025-07-11,58.8,66.9,74.9
Pepperdine,-118.7072,34.0402,502,2025-07-12,59.3,63.7,68.1
Pepperdine,-118.7072,34.0402,502,2025-07-13,59.7,64.8,69.8
Pepperdine,-118.7072,34.0402,502,2025-07-14,58.6,63.2,67.8
Pepperdine,-118.7072,34.0402,502,2025-07-15,58.4,62.5,66.6
Pepperdine,-118.7072,34.0402,502,2025-07-16,60.2,64.0,67.9
Pepperdine,-118.7072,34.0402,502,2025-07-17,58.6,64.1,69.7
Pepperdine,-118.7072,34.0402,502,2025-07-18,58.7,65.2,71.7
Pepperdine,-118.7072,34.0402,502,2025-07-19,59.7,66.0,72.2
Pepperdine,-118.7072,34.0402,502,2025-07-20,60.2,65.7,71.1
Pepperdine,-118.7072,34.0402,502,2025-07-21,60.9,65.2,69.5
Pepperdine,-118.7072,34.0402,502,2025-07-22,60.7,64.6,68.5
Pepperdine,-118.7072,34.0402,502,2025-07-23,58.8,64.3,69.8
Pepperdine,-118.7072,34.0402,502,2025-07-24,58.2,64.2,70.1
Pepperdine,-118.7072,34.0402,502,2025-07-25,58.3,64.6,70.9
Pepperdine,-118.7072,34.0402,502,2025-07-26,57.2,63.5,69.8
Pepperdine,-118.7072,34.0402,502,2025-07-27,57.9,63.6,69.3
Pepperdine,-118.7072,34.0402,502,2025-07-28,58.2,63.3,68.5
Pepperdine,-118.7072,34.0402,502,2025-07-29,58.3,63.7,69.0
Pepperdine,-118.7072,34.0402,502,2025-07-30,59.2,64.6,70.0
Pepperdine,-118.7072,34.0402,502,2025-07-31,59.9,67.7,75.6
Pepperdine,-118.7072,34.0402,502,2025-08-01,59.4,66.2,73.0
Pepperdine,-118.7072,34.0402,502,2025-08-02,58.2,64.8,71.3
Pepperdine,-118.7072,34.0402,502,2025-08-03,58.5,64.2,70.0
Pepperdine,-118.7072,34.0402,502,2025-08-04,59.1,65.5,71.9
Pepperdine,-118.7072,34.0402,502,2025-08-05,60.5,66.3,72.1
Pepperdine,-118.7072,34.0402,502,2025-08-06,61.7,68.3,74.9
Pepperdine,-118.7072,34.0402,502,2025-08-07,63.2,71.6,79.9
Pepperdine,-118.7072,34.0402,502,2025-08-08,63.6,71.7,79.7
Pepperdine,-118.7072,34.0402,502,2025-08-09,61.5,69.4,77.2
Pepperdine,-118.7072,34.0402,502,2025-08-10,61.3,67.0,72.8
Pepperdine,-118.7072,34.0402,502,2025-08-11,60.6,66.6,72.5
Pepperdine,-118.7072,34.0402,502,2025-08-12,61.2,66.9,72.6
Pepperdine,-118.7072,34.0402,502,2025-08-13,61.8,67.0,72.2
Pepperdine,-118.7072,34.0402,502,2025-08-14,61.5,66.0,70.5
Pepperdine,-118.7072,34.0402,502,2025-08-15,61.7,65.1,68.5
Pepperdine,-118.7072,34.0402,502,2025-08-16,62.7,66.5,70.3
Pepperdine,-118.7072,34.0402,502,2025-08-17,62.4,66.1,69.8
Pepperdine,-118.7072,34.0402,502,2025-08-18,62.5,67.8,73.1
Pepperdine,-118.7072,34.0402,502,2025-08-19,61.9,67.9,74.0
Pepperdine,-118.7072,34.0402,502,2025-08-20,62.6,70.2,77.9
Pepperdine,-118.7072,34.0402,502,2025-08-21,63.5,71.5,79.5
Pepperdine,-118.7072,34.0402,502,2025-08-22,68.1,75.7,83.3
Pepperdine,-118.7072,34.0402,502,2025-08-23,67.7,74.9,82.2
Pepperdine,-118.7072,34.0402,502,2025-08-24,65.8,76.9,88.0
Pepperdine,-118.7072,34.0402,502,2025-08-25,65.9,72.3,78.7
Pepperdine,-118.7072,34.0402,502,2025-08-26,64.0,71.2,78.4
Pepperdine,-118.7072,34.0402,502,2025-08-27,61.5,67.6,73.7
Pepperdine,-118.7072,34.0402,502,2025-08-28,62.0,71.0,80.0
Pepperdine,-118.7072,34.0402,502,2025-08-29,66.2,72.2,78.2
Pepperdine,-118.7072,34.0402,502,2025-08-30,66.7,75.2,83.7
Pepperdine,-118.7072,34.0402,502,2025-08-31,65.7,74.4,83.1
Pepperdine,-118.7072,34.0402,502,2025-09-01,65.7,72.0,78.3

